pt,country_group,n_sims,median_risk_observed,lower_95_observed,upper_95_observed,median_risk_corrected,lower_95_corrected,upper_95_corrected,n_exposed
Spleen and reticulo-endothelial system disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Spleen rupture,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Splenitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Strabismus,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Tetany,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Thoracic cavity disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Torticollis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Tracheal collapse,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Tympanic rupture,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Ureteric disorder,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Urinary bladder rupture,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Uveitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Vaginal haemorrhage,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Vascular dilation and/or rupture,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Ataxia,United States,1000,0.591695740505324,0.4071115026350683,0.8180794514775372,3.423678229097561,1.1885290771453143,8.023820790231241,523400374
Death,United States,1000,0.4975578699575761,0.34234069677996964,0.6879242851834645,2.8789763563873096,0.9994359525083403,6.747243402325706,523400374
Anorexia,United States,1000,0.4175406799919904,0.2872855118031358,0.5772923938335025,2.4159797645835956,0.8387067965669123,5.662152622606002,523400374
Lethargy,United States,1000,0.34929072384487314,0.24032667755818918,0.48292989827029964,2.0210709068686628,0.7016142812051062,4.73663401637449,523400374
Lack of efficacy,United States,1000,0.31496962520767335,0.21671232125685108,0.4354774938922522,1.8224816824430505,0.6326740795145427,4.271215177033931,523400374
Polydipsia,United States,1000,0.3124200578803385,0.21495811193160883,0.4319524581384544,1.8077293400571477,0.6275528073889578,4.23664120611149,523400374
Emesis,United States,1000,0.3024179091346403,0.20807621380950458,0.4181234717197092,1.7498547660816834,0.6074616628962793,4.101004858646527,523400374
Polyuria/pollakiuria,United States,1000,0.27770671811585645,0.1910738772725412,0.383957740567515,1.6068705244952426,0.5578247176790736,3.7659032943213244,523400374
Musculoskeletal disorder NOS,United States,1000,0.27378430684303356,0.18837509369524538,0.3785346086385953,1.5841746131323153,0.5499458374858665,3.7127125698252605,523400374
Muscle weakness,United States,1000,0.26868517218836396,0.18486667504476087,0.3714845371309997,1.55466992836051,0.5397032932346971,3.6435646279803775,523400374
Seizure,United States,1000,0.24338561947865667,0.16745952097120312,0.3365053361894676,1.4082813000696301,0.4888845159885101,3.3004844549807655,523400374
Diarrhoea,United States,1000,0.238286484823987,0.1639511023207186,0.32945526468187203,1.3787766152978245,0.47864197173734074,3.2313365131358824,523400374
Urinary incontinence,United States,1000,0.2222045986054134,0.1528860896538059,0.3072204237733012,1.2857233787098232,0.4463385629451911,3.0132545427020205,523400374
Proprioception abnormality,United States,1000,0.19337487575016557,0.13305003036068194,0.26736040409574136,1.1189084301923087,0.3884287935251176,2.622302717655951,523400374
Recumbency,United States,1000,0.1929826346228833,0.13278015200295235,0.2668180909028494,1.1166388390560162,0.38764090550579694,2.616983645206344,523400374
NA,United States,1000,0.1594460182402481,0.10970555241707343,0.22045031291058598,0.9225887969029888,0.3202764798538749,2.162202950764998,523400374
Paresis,United States,1000,0.14885550780362644,0.10241883675837483,0.20580785670250276,0.8613098362230855,0.2990035033322153,2.0185879946256255,523400374
Behavioural disorder NOS,United States,1000,0.14473697596716245,0.09958511400221425,0.2001135681771371,0.837479129292012,0.29073067912934775,1.9627377339047585,523400374
Tremor,United States,1000,0.14395249371259788,0.0990453572867551,0.19902894179135314,0.8329399470194265,0.2891549030907063,1.9520995890055453,523400374
Increased blood urea nitrogen (BUN) or creatinine,United States,1000,0.14277577033075106,0.09823572221356636,0.19740200221267723,0.8261311736105484,0.28679123903274406,1.9361423716567263,523400374
Urinary tract infection,United States,1000,0.14081456469433964,0.09688633042491848,0.19469043624821736,0.8147832179290849,0.2828517989361405,1.9095470094086946,523400374
Tachypnoea,United States,1000,0.13748051511244025,0.09459236438421707,0.1900807741086356,0.7954916932705968,0.27615475077191426,1.86433489358704,523400374
Elevated liver enzymes,United States,1000,0.1264977635485363,0.08703577036778888,0.17489600470766045,0.7319431414544006,0.254093886230934,1.715400864998061,523400374
Inappropriate urination,United States,1000,0.11728009705740265,0.0806936289611438,0.1621516446746991,0.6786077497515219,0.23557851777689695,1.5904026624323109,523400374
Lameness,United States,1000,0.10767018943898671,0.07408160919676914,0.14886497144884586,0.6230027669123503,0.21627526130353916,1.4600853874169542,523400374
Hyperactivity,United States,1000,0.10159045196611133,0.06989849465196069,0.14045911695902033,0.5878241042998134,0.2040629970040679,1.377639764448055,523400374
Elevated serum alkaline phosphatase (ALP),United States,1000,0.10080596971154676,0.06935873793650153,0.13937449057323636,0.5832849220272278,0.20248722096542646,1.3670016195488421,523400374
Anaemia,United States,1000,0.09413787054774794,0.0647708058550987,0.1301551662940729,0.5447018727102517,0.1890931246369741,1.2765773879055338,523400374
Weight loss,United States,1000,0.09001933871128398,0.06193708309893814,0.12446087776870719,0.5208711657791782,0.18082030043410652,1.220727127184667,523400374
Decreased urine concentration,United States,1000,0.08746977138394914,0.06018287377369588,0.1209358420149094,0.5061188233932756,0.1756990283085218,1.186153156262225,523400374
Dyspnoea,United States,1000,0.08590080687482,0.059103360342777564,0.1187665892433415,0.49704045884810466,0.1725474762312389,1.1648768664637998,523400374
Disorientation,United States,1000,0.08550856574753772,0.058833481985047995,0.11822427605044955,0.4947708677118119,0.1717595882119182,1.159557794014193,523400374
Vocalisation,United States,1000,0.08315511898384403,0.05721421183867052,0.11497039689309771,0.48115332089405566,0.16703226009599378,1.127643359316555,523400374
Medication error NOS,United States,1000,0.0721723674199401,0.04965761782224234,0.09978562749212255,0.41760476907785965,0.1449713955550135,0.9787093307275759,523400374
General pain,United States,1000,0.07060340291081096,0.048578104391324026,0.09761637472055468,0.40852640453268874,0.1418198434777306,0.9574330409291503,523400374
Involuntary defecation,United States,1000,0.06785771501983498,0.046688955887216985,0.09382018237031087,0.39263926657863973,0.1363046273424855,0.9201995337819054,523400374
Pruritus,United States,1000,0.06668099163798813,0.04587932081402825,0.09219324279163497,0.3858304931697616,0.13394096328452335,0.9042423164330865,523400374
Haematuria,United States,1000,0.06589650938342356,0.045339564098569096,0.09110861640585102,0.38129131089717616,0.13236518724588187,0.8936041715338736,523400374
Abnormal radiograph finding,United States,1000,0.06432754487429443,0.04426005066765078,0.08893936363428313,0.3722129463520053,0.12921363516859896,0.872327881735448,523400374
Neurological disorder NOS,United States,1000,0.06354306261972986,0.043720293952191625,0.0878547372484992,0.3676737640794199,0.12763785912995754,0.8616897368362353,523400374
Paralysis,United States,1000,0.06354306261972986,0.043720293952191625,0.0878547372484992,0.3676737640794199,0.12763785912995754,0.8616897368362353,523400374
Dermatitis and eczema,United States,1000,0.06217021867424188,0.0427757197001381,0.0859566410733773,0.35973019510239534,0.12488025106233498,0.8430729832626128,523400374
Malaise,United States,1000,0.06118961585603616,0.04210102380581415,0.08460085809114738,0.3540562172616636,0.12291053101403318,0.8297753021385968,523400374
Central nervous system disorder NOS,United States,1000,0.060797374728753885,0.041831145448084583,0.08405854489825541,0.35178662612537087,0.12212264299471245,0.8244562296889905,523400374
Hyperthermia,United States,1000,0.05942453078326589,0.04088657119603106,0.08216044872313351,0.3438430571483464,0.11936503492708991,0.8058394761153681,523400374
Internal ear disorder,United States,1000,0.056678842892289916,0.038997422691924015,0.07836425637288973,0.32795591919429734,0.11384981879184483,0.7686059689681235,523400374
Proteinuria,United States,1000,0.05354091387403165,0.03683839583008739,0.07402575082975396,0.3097991901039556,0.10754671463727904,0.7260533893712724,523400374
Nystagmus,United States,1000,0.052168069928543656,0.03589382157803386,0.07212765465463206,0.3018556211269311,0.10478910656965648,0.7074366357976499,523400374
Intentional misuse,United States,1000,0.05177582880126137,0.03562394322030428,0.0715853414617401,0.29958602999063844,0.10400121855033576,0.7021175633480436,523400374
Anxiety,United States,1000,0.05059910541941452,0.03481430814711556,0.06995840188306418,0.2927772565817603,0.1016375544923736,0.6861603459992244,523400374
Arthritis,United States,1000,0.05059910541941452,0.03481430814711556,0.06995840188306418,0.2927772565817603,0.1016375544923736,0.6861603459992244,523400374
Hypersalivation,United States,1000,0.046284453019309404,0.0318456462120902,0.0639929567612525,0.26781175408254043,0.09297078627984562,0.6276505490535541,523400374
Adipsia,United States,1000,0.04589221189202712,0.03157576785436062,0.06345064356836054,0.26554216294624766,0.09218289826052488,0.6223314766039477,523400374
Bacterial skin infection,United States,1000,0.045303850201103696,0.031170950317766254,0.06263717377902259,0.2621377762418086,0.09100106623154379,0.6143528679295381,523400374
Cough,United States,1000,0.045303850201103696,0.031170950317766254,0.06263717377902259,0.2621377762418086,0.09100106623154379,0.6143528679295381,523400374
Thrombocytopenia,United States,1000,0.045303850201103696,0.031170950317766254,0.06263717377902259,0.2621377762418086,0.09100106623154379,0.6143528679295381,523400374
Oedema NOS,United States,1000,0.04236204174648658,0.029146862634794417,0.05856982483233279,0.24511584271961329,0.08509190608663836,0.5744598245574902,523400374
Elevated pancreatic enzymes,United States,1000,0.040989197800998585,0.028202288382740894,0.05667172865721091,0.23717227374258876,0.08233429801901583,0.555843070983868,523400374
Other abnormal test result NOS,United States,1000,0.040989197800998585,0.028202288382740894,0.05667172865721091,0.23717227374258876,0.08233429801901583,0.555843070983868,523400374
Reluctant to move,United States,1000,0.03824350991002261,0.02631313987863385,0.05287553630696712,0.22128513578853976,0.07681908188377072,0.5186095638366232,523400374
Collapse NOS,United States,1000,0.038047389346381466,0.02617820069976906,0.05260437971052113,0.2201503402203934,0.07642513787411039,0.51595002761182,523400374
Neutrophilia,United States,1000,0.037851268782740324,0.02604326152090427,0.052333223114075136,0.21901554465224704,0.07603119386445001,0.5132904913870168,523400374
Elevated symmetrical dimethylarginine (SDMA),United States,1000,0.0372629070918169,0.0256384439843099,0.05151975332473718,0.21561115794780794,0.0748493618354689,0.5053118827126072,523400374
Alopecia,United States,1000,0.03647842483725233,0.02509868726885075,0.050435126938953245,0.21107197567522254,0.07327358579682747,0.49467373781339435,523400374
Skin disorders NOS,United States,1000,0.0349094603281232,0.024019173837932437,0.04826587416738536,0.20199361113005165,0.07012203371954458,0.47339744801496875,523400374
Impaired consciousness,United States,1000,0.03373273694627635,0.0232095387647437,0.046638934588709456,0.19518483772117357,0.0677583696615824,0.4574402306661496,523400374
Renal insufficiency,United States,1000,0.033340495818994065,0.022939660407014124,0.04609662139581749,0.1929152465848808,0.06697048164226167,0.45212115821654325,523400374
Urine abnormalities NOS,United States,1000,0.032359893000788356,0.02226496451269018,0.04474083841358756,0.18724126874414904,0.06500076159395986,0.4388234770925273,523400374
Discomfort NOS,United States,1000,0.03157541074622379,0.021725207797231024,0.04365621202780361,0.1827020864715636,0.0634249855553184,0.42818533219331445,523400374
Abnormal ultrasound finding,United States,1000,0.03137929018258265,0.021590268618366236,0.04338505543135762,0.18156729090341722,0.06303104154565804,0.4255257959685112,523400374
Neuromuscular disorder NOS,United States,1000,0.031183169618941506,0.021455329439501444,0.04311389883491165,0.1804324953352709,0.06263709753599768,0.422866259743708,523400374
Dehydration,United States,1000,0.030987049055300368,0.021320390260636653,0.04284274223846566,0.1792976997671245,0.062243153526337316,0.4202067235189049,523400374
Pale mucous membrane,United States,1000,0.030987049055300368,0.021320390260636653,0.04284274223846566,0.1792976997671245,0.062243153526337316,0.4202067235189049,523400374
Haemorrhagic diarrhoea,United States,1000,0.028045240600683245,0.019296302577664824,0.03877539329177588,0.16227576624492915,0.056333993381431864,0.3803136801468569,523400374
Pancreatitis,United States,1000,0.027849120037042104,0.019161363398800035,0.038504236695329895,0.1611409706767828,0.055940049371771515,0.3776541439220537,523400374
Loss of consciousness,United States,1000,0.027652999473400962,0.019026424219935244,0.03823308009888391,0.16000617510863643,0.055546105362111145,0.37499460769725057,523400374
Bone and joint disorder NOS,United States,1000,0.02745687890975982,0.018891485041070452,0.037961923502437926,0.15887137954049008,0.05515216135245078,0.3723350714724474,523400374
Cognitive disorder NOS,United States,1000,0.025887914400630686,0.01781197161015214,0.03579267073087005,0.14979301499531922,0.05200060927516788,0.3510587816740218,523400374
Tachycardia,United States,1000,0.025495673273348403,0.017542093252422564,0.035250357537978075,0.1475234238590265,0.05121272125584716,0.3457397092244154,523400374
Hyperphosphataemia,United States,1000,0.02510343214606612,0.017272214894692987,0.034708044345086106,0.1452538327227338,0.05042483323652643,0.34042063677480905,523400374
Erythema,United States,1000,0.023338347073295844,0.016057762284909887,0.03226763497707224,0.13504067260941657,0.04687933714958317,0.3164848107515803,523400374
Injection site pain,United States,1000,0.023338347073295844,0.016057762284909887,0.03226763497707224,0.13504067260941657,0.04687933714958317,0.3164848107515803,523400374
Elevated globulins,United States,1000,0.023142226509654702,0.0159228231060451,0.03199647838062625,0.13390587704127022,0.04648539313992281,0.31382527452677705,523400374
Abnormal cytology,United States,1000,0.022357744255090135,0.015383066390585945,0.03091185199484231,0.1293666947686848,0.04490961710128136,0.3031871296275643,523400374
Impaired vision,United States,1000,0.02118102087324329,0.014573431317397209,0.029284912416166396,0.12255792135980664,0.04254595304331918,0.2872299122787451,523400374
